id,prediction
1483,51.43748400496581
1484,0.0
1485,0.0
1486,0.0
1487,0.0
1488,0.0
1489,0.0
1490,0.0
1491,14.14166816147575
1492,50.7580196522036
1493,124.86580273535145
1494,251.89888379053602
1495,412.308809481088
1496,549.888922489222
1497,674.1951696681451
1498,760.7475366940021
1499,735.2508585134851
1500,709.9086537809264
1501,694.4758698230253
1502,581.8328679456062
1503,423.6405891400518
1504,280.3748696766031
1505,188.97435376894776
1506,121.2062452055035
1507,58.14030314799872
1508,0.0
1509,0.0
1510,0.0
1511,0.0
1512,0.0
1513,0.0
1514,0.0
1515,18.583190659042018
1516,52.37449635256727
1517,132.97537768174294
1518,293.0857261200731
1519,410.42219891662
1520,550.6381269030828
1521,537.4061191382876
1522,537.9657905321471
1523,593.2334798445249
1524,624.0645220432543
1525,465.25458999253283
1526,526.3323842691673
1527,501.9533518408631
1528,349.23032267408325
1529,198.9392694898378
1530,126.30775990316565
1531,48.55373136287293
1532,10.515068054199219
1533,0.0
1534,0.0
1535,0.0
1536,0.0
1537,0.0
1538,0.0
1539,17.36618030630774
1540,54.21578210341137
1541,123.96914417456793
1542,277.47802679974285
1543,435.6285874131688
1544,575.8045454443584
1545,644.8410986067324
1546,714.790391663914
1547,762.4466438814638
1548,744.7341187210295
1549,689.8116831561699
1550,598.3821821334583
1551,514.0553987166411
1552,356.8928892649446
1553,236.44928183498502
1554,142.8216730098052
1555,80.08805421055115
1556,13.835674285888672
1557,0.0
1558,0.0
1559,0.0
1560,0.0
1561,0.0
1562,0.0
1563,20.55521794866946
1564,66.40895551015561
1565,166.02015907010497
1566,312.47969816155523
1567,475.93087287222954
1568,582.7157053212093
1569,647.3959321788163
1570,630.7694213569633
1571,608.2948098850219
1572,549.6953548498475
1573,578.3518750547466
1574,538.4626463943644
1575,447.1516549943141
1576,310.1481854851071
1577,228.65099808652917
1578,151.50594594378404
1579,86.90215098550347
1580,18.65875244140625
1581,0.0
1582,0.0
1583,0.0
1584,0.0
1585,0.0
1586,0.0
1587,29.266550888443113
1588,68.02062527990566
1589,152.62424268984535
1590,325.8887423741968
1591,500.91015396792943
1592,643.9583252628145
1593,693.2357708450147
1594,703.3369694604502
1595,737.8281184463337
1596,680.8821703727808
1597,645.528277409811
1598,565.2936357659501
1599,452.46306117340964
1600,311.1074279717891
1601,210.83804446920914
1602,138.71576097596918
1603,68.25540617164341
1604,13.698989868164062
1605,0.0
1606,0.0
1607,0.0
1608,0.0
1609,0.0
1610,0.0
1611,10.321944020582691
1612,20.690840442339308
1613,30.635658882517802
1614,57.928920854544195
1615,100.74637016109897
1616,117.66744344226208
1617,147.87961005655234
1618,175.44219433831967
1619,268.47265000455513
1620,370.92162208152024
1621,429.37908866939983
1622,384.8120113555386
1623,324.80207099356505
1624,251.9014721891629
1625,145.37006558366537
1626,101.32803790302144
1627,51.22837509451532
1628,14.482234954833984
1629,0.0
1630,0.0
1631,0.0
1632,0.0
1633,0.0
1634,0.0
1635,25.117160855113802
1636,49.52662371667277
1637,100.91408497791227
1638,202.6610319192082
1639,345.2101223043993
1640,405.33559683564215
1641,431.7268426955495
1642,452.62421396420547
1643,413.51099573456816
1644,497.7393518009202
1645,506.3925347330752
1646,338.66668606099597
1647,269.0442045255386
1648,161.78731997840663
1649,110.03369255743459
1650,78.3489817292841
1651,31.15631199581251
1652,0.0
1653,0.0
1654,0.0
1655,0.0
1656,0.0
1657,0.0
1658,0.0
1659,11.416193006839151
1660,20.806485484691954
1661,40.04093184142684
1662,102.46835866492155
1663,191.77797710665078
1664,342.67443939968047
1665,348.2334505415852
1666,298.6375574346961
1667,329.84855401951734
1668,240.59633326010317
1669,204.51600533946257
1670,174.8354638180476
1671,152.19433431918702
1672,113.351579117289
1673,85.27863798983824
1674,73.4012866750515
1675,32.919585060953175
1676,15.593857048978748
1677,0.0
1678,0.0
1679,0.0
1680,0.0
1681,0.0
1682,0.0
1683,16.183868730864233
1684,42.74518889900345
1685,86.71048879669809
1686,188.96129033351616
1687,307.9414811303682
1688,324.0685689024913
1689,165.65331780262966
1690,183.58708472840098
1691,275.56037337961635
1692,361.5074881699046
1693,372.4770873466488
1694,370.9163195750706
1695,315.855767945578
1696,263.0589431989648
1697,207.20826521630764
1698,147.30720589450033
1699,87.58475354273617
1700,31.32182490750541
1701,0.0
1702,0.0
1703,0.0
1704,0.0
1705,0.0
1706,11.168567280386114
1707,21.961905601001853
1708,59.179967359591835
1709,116.23594434692114
1710,187.6825473102307
1711,246.24170262676057
1712,294.870653780861
1713,365.06440279553823
1714,383.17732395751983
1715,389.5064466110886
1716,376.15780931076335
1717,289.24569653086314
1718,291.53544936662223
1719,238.87741061007256
1720,192.95527165334377
1721,125.68899537159605
1722,87.64837990407199
1723,41.62788662463766
1724,16.65481365197453
1725,0.0
1726,0.0
1727,0.0
1728,0.0
1729,0.0
1730,10.927672941948089
1731,32.85949799770493
1732,66.25739538410096
1733,126.98571344069397
1734,194.01833169299695
1735,322.5655580861704
1736,378.14066303305196
1737,452.4863564880087
1738,469.91225268383005
1739,448.8215366389692
1740,429.4844062146054
1741,400.82808390094704
1742,383.13251717237927
1743,297.49147129705506
1744,249.61204006567266
1745,178.9368630826145
1746,113.5629668546395
1747,71.80337626324285
1748,24.193921953169017
1749,0.0
1750,0.0
1751,0.0
1752,0.0
1753,0.0
1754,0.0
1755,27.926874933570993
1756,75.26353726702776
1757,113.42236156697408
1758,188.97793705238743
1759,293.7547918499899
1760,374.2858608800927
1761,414.3377042018117
1762,419.06781257646685
1763,399.40444424434156
1764,400.0940673026711
1765,323.8410109566771
1766,283.3470271672416
1767,193.03290660142454
1768,163.0958944371818
1769,105.6875260157473
1770,71.28927420785874
1771,33.48809934701778
1772,12.478417627012135
1773,0.0
1774,0.0
1775,0.0
1776,0.0
1777,0.0
1778,0.0
1779,12.717008616622898
1780,34.59067650171116
1781,72.90719963362649
1782,116.28304020165947
1783,155.21431937428886
1784,185.62018254391924
1785,269.15994231328636
1786,269.9424483708671
1787,295.8112680027801
1788,281.8274886841831
1789,250.0578567084695
1790,242.9639364508576
1791,223.95146268206156
1792,154.87528164405464
1793,123.12391007349164
1794,78.66571950476938
1795,49.31106603220971
1796,23.862715057838862
1797,0.0
1798,0.0
1799,0.0
1800,0.0
1801,0.0
1802,0.0
1803,23.38864419885084
1804,45.65058408832899
1805,82.86592893641748
1806,128.9943621677205
1807,212.34370703635489
1808,306.7132741334924
1809,361.3083193383331
1810,377.33568816063405
1811,385.1930739573525
1812,408.60402293291884
1813,351.8092523935401
1814,279.8734319957798
1815,234.09929618170216
1816,230.02389429379085
1817,184.53483094405317
1818,136.24341196335587
1819,48.047246930644036
1820,18.281628515534138
1821,0.0
1822,0.0
1823,0.0
1824,0.0
1825,0.0
1826,10.045136820554447
1827,19.131515292090917
1828,47.66866842358754
1829,79.9104862357202
1830,104.88420478203372
1831,136.56397639427473
1832,170.25706709570133
1833,268.007627863315
1834,328.82258773462485
1835,342.19557005333166
1836,343.34843571067944
1837,362.7907011619432
1838,325.3668917817442
1839,213.2876390310367
1840,184.21512849418428
1841,174.24601051700762
1842,130.5169912766541
1843,86.65414045569956
1844,37.662382791719416
1845,0.0
1846,0.0
1847,0.0
1848,0.0
1849,0.0
1850,0.0
1851,36.53713644728469
1852,88.27062946399032
1853,195.38221800602852
1854,378.60022594623797
1855,569.7203343464702
1856,698.6343704185488
1857,795.0683696905726
1858,817.3154707523445
1859,802.9553141128649
1860,808.8244371677982
1861,796.7898474129572
1862,669.1190889201284
1863,547.3443779309141
1864,406.2889054886085
1865,306.30239285850587
1866,178.525790344922
1867,95.9569789365245
1868,46.382051953361945
1869,0.0
1870,0.0
1871,0.0
1872,0.0
1873,0.0
1874,13.559562115077185
1875,45.22204579663797
1876,83.26679318603323
1877,153.65308405787061
1878,285.4133618289666
1879,453.14740284091624
1880,536.0358604841838
1881,649.487858528982
1882,639.7706516159091
1883,523.8749631967329
1884,359.71040790943715
1885,296.20697268498674
1886,232.55791905109652
1887,265.6627062513204
1888,298.9260113844842
1889,182.9794399024238
1890,111.9895405919005
1891,61.857403926541906
1892,28.657871511696648
1893,0.0
1894,0.0
1895,0.0
1896,0.0
1897,0.0
1898,11.469811695194224
1899,29.422429845548194
1900,63.03951002617661
1901,123.79087947500764
1902,299.0569494629297
1903,450.47226100149476
1904,557.0874165331954
1905,637.2682326213405
1906,664.2414953073198
1907,688.627555245864
1908,720.767197386288
1909,702.6916659953749
1910,664.2034255571936
1911,576.2673809644048
1912,424.001356356136
1913,317.9455114617125
1914,198.9939646499228
1915,103.40837442798144
1916,59.53562816125022
1917,10.26474380493164
1918,0.0
1919,0.0
1920,0.0
1921,0.0
1922,10.409605889640446
1923,42.79354041025724
1924,87.23335132881783
1925,182.83139937940413
1926,351.695245329925
1927,507.0712749924761
1928,649.5797036596059
1929,749.6466706643973
1930,765.1169530159341
1931,813.3949231146695
1932,817.2476123570016
1933,784.3739447537625
1934,653.2706342574786
1935,563.7536540757019
1936,418.4531349622375
1937,303.5266873675596
1938,193.3910395572332
1939,101.51320674321877
1940,58.64518995131223
1941,10.685096740722656
1942,0.0
1943,0.0
1944,0.0
1945,0.0
1946,10.424999421382282
1947,40.86254876629851
1948,95.47663140902807
1949,196.56613843242295
1950,323.0315643084046
1951,484.39064594570164
1952,672.3651656275777
1953,763.1136951248138
1954,831.5546038149804
1955,694.7380326347895
1956,582.6943934146109
1957,698.4674927867493
1958,556.6955587162323
1959,382.35054359996985
1960,294.96349085336317
1961,213.42600562764935
1962,133.7939887915545
1963,78.62129092917905
1964,36.945633634362856
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,12.422809408772089
1971,22.746086904965352
1972,39.706905426448394
1973,84.78814272228745
1974,138.7475136579757
1975,236.40883337362277
1976,228.66402159652517
1977,172.38983552631592
1978,299.157418242588
1979,436.28964860927636
1980,594.6537533318539
1981,653.2584301560937
1982,581.5456962935841
1983,475.20355172181246
1984,337.6028192695533
1985,261.8877768298073
1986,144.92012917289122
1987,91.43443084452778
1988,49.492813270826296
1989,10.297416687011719
1990,0.0
1991,0.0
1992,0.0
1993,0.0
1994,13.135562240027824
1995,10.417394212611796
1996,14.908019556759903
1997,23.051265214263744
1998,49.70034819543529
1999,109.10371067852084
2000,180.888620696774
2001,231.10440099181287
2002,270.0052820485368
2003,304.1116353108989
2004,280.4552422450749
2005,278.68625217352144
2006,377.5347692789544
2007,437.5639547447339
2008,321.67559483846173
2009,169.65426099539988
2010,121.77714980048928
2011,71.13957467836511
2012,30.62152861323539
2013,10.225765228271484
2014,0.0
2015,0.0
2016,0.0
2017,0.0
2018,14.452487222007335
2019,40.29466476120434
2020,78.07873808029414
2021,163.98005599720273
2022,319.2393748618378
2023,490.3009621161356
2024,642.2660383683929
2025,690.4126899906538
2026,772.6188433215266
2027,786.5464218631924
2028,711.0118694043133
2029,614.1817388129136
2030,488.991538991537
2031,395.3340790069415
2032,297.8761470157614
2033,232.1121221068161
2034,125.97847738011191
2035,77.00267275621022
2036,45.65691443284542
2037,11.506965637207031
2038,0.0
2039,0.0
2040,0.0
2041,0.0
2042,11.543264051059822
2043,41.3708831884855
2044,75.37333894191325
2045,176.43998537920146
2046,345.2604634964996
2047,572.3369808745933
2048,668.2457218422131
2049,677.4262782314257
2050,792.2260667380876
2051,830.7157704123654
2052,785.6985610737916
2053,754.6623707673664
2054,616.6194438992314
2055,465.2547716343604
2056,267.7179538641053
2057,212.5822208581747
2058,142.35481438370246
2059,98.55250894030941
2060,42.101246926107684
2061,11.48895263671875
2062,0.0
2063,0.0
2064,0.0
2065,0.0
2066,13.687845922607664
2067,39.06891799327016
2068,58.108205156156615
2069,80.2845820104373
2070,108.89600596813142
2071,164.79692961203085
2072,169.34105685211966
2073,249.2103568411341
2074,338.44131640900514
2075,287.368878483946
2076,239.9660407030969
2077,297.11627410678966
2078,205.95252900308276
2079,200.55150874919894
2080,140.52026272740545
2081,105.86996047767244
2082,66.35208093810513
2083,35.03838879517404
2084,13.252702562652289
2085,0.0
2086,0.0
2087,0.0
2088,0.0
2089,0.0
2090,13.220759887260186
2091,10.605522854631658
2092,11.2301703383431
2093,24.007081399911534
2094,44.11904413489335
2095,96.60069464018883
2096,105.14980611648414
2097,95.66294669801067
2098,114.74794930505533
2099,128.12676611929433
2100,154.09889465990125
2101,191.68282986633034
2102,182.57250242568716
2103,191.22323571162693
2104,153.89083007664513
2105,127.7681098802464
2106,96.18393491103804
2107,49.339411068466624
2108,26.392243694474125
2109,0.0
2110,0.0
2111,0.0
2112,0.0
2113,0.0
2114,12.876435744921253
2115,45.24438227037901
2116,84.69510032120249
2117,157.54094321005243
2118,206.10668348096087
2119,309.17140494145906
2120,523.9801203138317
2121,637.7424901233175
2122,642.3511118653679
2123,619.4014110453879
2124,568.9282787531988
2125,596.2683789017573
2126,438.69679416888397
2127,300.78145586332414
2128,226.31929106575814
2129,168.67378886984943
2130,113.62906619527038
2131,67.85532700394828
2132,33.757597512307164
2133,10.103096008300781
2134,0.0
2135,0.0
2136,0.0
2137,0.0
2138,0.0
2139,20.778265086809014
2140,67.88361101371054
2141,74.88115675320121
2142,91.84132571816858
2143,124.10188396920661
2144,264.222805944144
2145,278.08031068647654
2146,342.65949181257963
2147,406.89733198387023
2148,490.90082414310814
2149,445.19431876675606
2150,321.3533872879526
2151,289.85584556039214
2152,210.79529887008886
2153,163.3118106658243
2154,123.45091973902248
2155,78.47730624018357
2156,39.53686088135164
2157,0.0
2158,0.0
2159,0.0
